purchase_order_item_id,purchase_order_id,line_number,product_id,purchase_uom_id,ordered_pac_quantity,ordered_base_quantity,unit_cost,notes,created_date,created_by,updated_date,updated_by
256,49,9,777,6,30.0,600.0,4175.07,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
257,49,10,435,6,10.0,200.0,4427.91,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
258,49,11,1376,1,3.0,1500.0,180.69,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
259,49,12,132,6,6.0,60.0,2289.62,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
260,49,13,1153,6,12.0,240.0,2656.74,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
261,49,14,1076,6,10.0,10.0,365.03,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
262,49,15,788,6,14.0,70.0,1050.14,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
263,50,1,548,1,4.0,4000.0,163.37,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
264,50,2,201,6,1.0,210.0,48461.51,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
265,50,3,1209,6,30.0,600.0,2920.45,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
266,50,4,606,1,2.0,4000.0,177.59,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
267,50,5,1111,6,21.0,8.4,137.03,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
268,50,6,93,6,8.0,440.0,13417.18,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
269,51,1,877,1,8.0,16000.0,187.11,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
270,51,2,1134,6,50.0,20.0,139.29,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
271,51,3,959,6,56.0,168.0,601.97,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
272,51,4,957,1,1.0,1000.0,182.46,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
273,51,5,1443,1,2.0,4000.0,194.47,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
274,51,6,1320,6,21.0,420.0,6534.97,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
275,52,1,1146,6,6.0,330.0,7942.58,,2026-03-31 08:00:00,system,2026-03-31 08:00:00,system
276,53,1,1457,6,35.0,700.0,4624.77,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
277,53,2,1123,6,10.0,500.0,19397.86,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
278,53,3,1398,6,28.0,700.0,6141.3,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
279,53,4,125,6,3.0,630.0,55948.23,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
280,53,5,1066,6,36.0,18.0,204.59,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
281,54,1,1095,6,22.0,22.0,340.45,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
282,54,2,1347,6,8.0,440.0,17768.03,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
283,54,3,1381,6,12.0,120.0,2170.64,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
284,54,4,450,6,7.0,140.0,4596.2,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
285,54,5,536,6,24.0,120.0,984.21,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
286,54,6,752,6,10.0,500.0,10424.64,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
287,54,7,1047,6,12.0,6.0,169.21,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
288,54,8,228,6,6.0,300.0,12173.4,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
289,54,9,662,6,5.0,75.0,2894.54,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
290,54,10,1267,6,26.0,26.0,138.69,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
291,54,11,1336,6,70.0,70.0,319.9,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
292,54,12,76,6,18.0,540.0,7449.51,,2026-06-27 08:00:00,system,2026-06-27 08:00:00,system
293,55,1,250,6,33.0,39.6,283.68,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
294,55,2,260,6,24.0,120.0,1133.08,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
295,56,1,166,6,28.0,420.0,3427.67,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
296,56,2,1301,6,40.0,200.0,1584.56,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
297,56,3,645,6,55.0,165.0,536.93,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
298,56,4,584,6,20.0,600.0,5521.17,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
299,57,1,1283,1,4.0,4000.0,274.32,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
300,57,2,910,6,6.0,90.0,3228.37,,2026-01-01 08:00:00,system,2026-01-01 08:00:00,system
301,58,1,1025,6,9.0,450.0,19985.37,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
302,58,2,457,1,4.0,4000.0,218.94,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
303,58,3,771,1,6.0,6000.0,210.67,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
304,58,4,651,6,32.0,960.0,5892.68,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
305,58,5,222,6,12.0,60.0,1297.44,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
306,58,6,1098,6,8.0,80.0,3951.64,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
307,58,7,547,1,6.0,3000.0,186.36,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
308,58,8,257,6,64.0,64.0,264.91,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
309,59,1,1029,6,33.0,33.0,364.86,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
310,59,2,1131,6,8.0,144.0,6786.32,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
311,59,3,34,6,30.0,300.0,2325.07,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
312,59,4,429,6,21.0,630.0,6606.05,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
313,59,5,374,6,24.0,480.0,4866.98,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
314,59,6,1401,6,10.0,550.0,11375.05,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
315,59,7,209,6,12.0,180.0,3678.34,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
316,60,1,855,6,24.0,600.0,5940.89,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
317,60,2,1457,6,7.0,140.0,4624.77,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
318,60,3,1066,6,54.0,27.0,204.59,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
319,60,4,1059,6,36.0,180.0,1924.46,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
320,60,5,689,6,9.0,270.0,6389.69,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
321,60,6,328,6,24.0,720.0,7517.73,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
322,60,7,1214,6,32.0,96.0,467.71,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
323,60,8,744,6,3.0,540.0,34559.76,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
324,60,9,392,6,80.0,96.0,288.66,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
325,60,10,398,6,35.0,875.0,5987.66,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
326,61,1,1098,6,12.0,120.0,3405.71,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
327,62,1,999,6,46.0,18.4,147.37,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
328,62,2,1336,6,48.0,48.0,313.02,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
329,62,3,979,6,4.0,200.0,18357.8,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
330,63,1,649,6,32.0,640.0,3907.26,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
331,63,2,835,6,42.0,126.0,694.02,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
332,63,3,740,6,21.0,525.0,4977.12,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
333,63,4,333,1,4.0,4000.0,206.08,,2026-05-07 08:00:00,system,2026-05-07 08:00:00,system
334,64,1,1243,1,8.0,8000.0,131.24,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
335,64,2,254,6,5.0,1050.0,48119.32,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
336,64,3,1170,6,8.0,440.0,7312.96,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
337,64,4,1001,6,14.0,7.0,170.33,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
338,64,5,609,6,6.0,60.0,1925.13,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
339,64,6,994,6,12.0,60.0,1862.99,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
340,64,7,805,1,4.0,4000.0,181.71,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
341,64,8,1051,6,4.0,40.0,3777.12,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
342,65,1,754,6,10.0,1800.0,35356.49,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
343,65,2,1374,6,4.0,720.0,37250.84,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
344,65,3,982,6,26.0,13.0,181.09,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
345,65,4,1080,6,10.0,180.0,6723.98,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
346,66,1,1280,6,10.0,550.0,17311.87,,2026-01-07 08:00:00,system,2026-01-07 08:00:00,system
347,66,2,1200,1,4.0,4000.0,128.66,,2026-01-07 08:00:00,system,2026-01-07 08:00:00,system
348,66,3,966,6,6.0,300.0,10237.01,,2026-01-07 08:00:00,system,2026-01-07 08:00:00,system
349,66,4,469,6,21.0,525.0,5369.25,,2026-01-07 08:00:00,system,2026-01-07 08:00:00,system
350,66,5,1494,6,7.0,140.0,4060.25,,2026-01-07 08:00:00,system,2026-01-07 08:00:00,system
351,66,6,247,1,6.0,6000.0,209.86,,2026-01-07 08:00:00,system,2026-01-07 08:00:00,system
352,67,1,1377,1,4.0,4000.0,197.89,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
353,67,2,2,6,26.0,78.0,719.24,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
354,67,3,118,6,5.0,75.0,3695.69,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
355,67,4,836,6,21.0,105.0,1033.86,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
356,67,5,941,6,5.0,1050.0,41220.42,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
357,67,6,763,6,18.0,360.0,4175.98,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
358,67,7,894,6,24.0,120.0,1051.4,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
359,67,8,938,6,8.0,400.0,10294.2,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
360,67,9,811,6,30.0,600.0,4171.15,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
361,67,10,329,6,2.0,100.0,10873.84,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
362,68,1,434,6,6.0,90.0,3222.34,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
363,68,2,1428,1,6.0,6000.0,181.51,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
364,68,3,365,6,4.0,840.0,42082.23,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
365,69,1,148,6,26.0,78.0,709.71,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
366,69,2,128,6,22.0,22.0,241.68,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
367,69,3,12,6,4.0,840.0,50262.91,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
368,69,4,1057,6,13.0,13.0,344.18,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
369,69,5,77,6,8.0,400.0,11339.48,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
370,69,6,1208,6,28.0,280.0,1346.98,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
371,69,7,1300,6,55.0,55.0,310.52,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
372,69,8,432,6,35.0,175.0,1083.64,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
373,69,9,1449,6,20.0,500.0,5424.71,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
374,70,1,1088,6,16.0,160.0,3562.42,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
375,70,2,210,6,24.0,480.0,4665.32,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
376,71,1,1415,6,8.0,440.0,12493.83,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
377,71,2,540,6,16.0,400.0,5130.38,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
378,71,3,871,6,6.0,300.0,11956.89,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
379,72,1,490,1,4.0,4000.0,197.34,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
380,72,2,149,6,18.0,90.0,1138.81,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
381,72,3,842,6,4.0,200.0,10506.77,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
382,72,4,886,6,2.0,110.0,11859.79,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
383,73,1,769,6,3.0,630.0,45589.52,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
384,73,2,352,6,17.0,13.6,204.76,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
385,73,3,251,6,4.0,200.0,13389.31,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
386,73,4,841,6,28.0,840.0,6873.63,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
387,73,5,637,6,8.0,240.0,6516.77,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
388,73,6,503,6,3.0,630.0,40927.29,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
389,73,7,1402,6,12.0,2160.0,38981.7,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
390,73,8,1145,6,24.0,480.0,3228.89,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
391,74,1,925,6,35.0,700.0,4498.45,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
392,74,2,230,6,4.0,720.0,43193.6,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
393,74,3,232,1,2.0,2000.0,224.63,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
394,75,1,1354,6,30.0,600.0,6187.38,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
395,75,2,684,6,20.0,100.0,912.36,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
396,76,1,883,6,12.0,300.0,5272.56,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
397,77,1,318,1,2.0,2000.0,206.21,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
398,77,2,1058,6,70.0,140.0,689.83,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
399,77,3,965,6,24.0,720.0,5949.36,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
400,77,4,1240,6,6.0,120.0,2893.5,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
401,77,5,369,6,55.0,66.0,257.51,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
402,78,1,872,6,6.0,330.0,12715.94,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
403,78,2,509,6,32.0,320.0,2319.29,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
404,78,3,475,1,8.0,8000.0,235.52,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
405,78,4,548,1,2.0,2000.0,201.89,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
406,78,5,784,1,6.0,3000.0,220.12,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
407,78,6,688,6,18.0,450.0,5024.84,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
408,79,1,160,6,60.0,48.0,181.69,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
409,79,2,802,6,8.0,1440.0,36530.96,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
410,79,3,1446,6,25.0,250.0,2158.77,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
411,80,1,25,6,4.0,220.0,13511.6,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
412,80,2,1281,6,8.0,1440.0,53005.94,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
413,80,3,916,6,6.0,1080.0,36561.65,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
414,81,1,865,6,15.0,75.0,1037.13,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
415,82,1,377,6,4.0,200.0,10979.23,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
416,82,2,561,1,8.0,4000.0,171.97,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
417,82,3,1095,6,55.0,55.0,340.45,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
418,83,1,1309,6,14.0,70.0,1566.95,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
419,84,1,1143,6,60.0,300.0,769.27,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
420,84,2,540,6,18.0,450.0,5838.83,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
421,84,3,1351,1,3.0,6000.0,329.19,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
422,84,4,900,6,10.0,500.0,12547.05,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
423,84,5,602,6,8.0,1440.0,37255.94,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
424,84,6,1166,6,33.0,99.0,512.87,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
425,84,7,1309,6,48.0,240.0,1777.0,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
426,84,8,390,6,30.0,750.0,6523.65,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
427,84,9,749,6,10.0,30.0,665.64,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
428,84,10,1178,6,12.0,36.0,494.41,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
429,84,11,484,6,18.0,450.0,6421.95,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
430,84,12,1198,6,2.0,110.0,8767.17,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
431,84,13,1338,6,5.0,100.0,7212.01,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
432,84,14,664,6,18.0,450.0,5515.21,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
433,85,1,1089,6,15.0,270.0,6672.45,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
434,85,2,481,6,14.0,140.0,2316.82,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
435,85,3,193,6,30.0,90.0,780.02,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
436,85,4,735,6,75.0,225.0,627.78,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
437,85,5,307,6,12.0,36.0,701.53,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
438,85,6,1389,6,1.0,210.0,44735.96,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
439,85,7,246,6,5.0,1050.0,52273.2,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
440,85,8,1231,6,18.0,180.0,1583.64,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
441,85,9,410,6,24.0,240.0,2435.25,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
442,85,10,1484,6,8.0,440.0,12046.83,,2026-01-03 08:00:00,system,2026-01-03 08:00:00,system
443,86,1,1211,6,4.0,840.0,29211.85,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
444,86,2,568,6,14.0,280.0,4272.56,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
445,86,3,355,6,70.0,210.0,721.23,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
446,86,4,747,1,4.0,4000.0,187.23,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
447,86,5,844,6,10.0,1800.0,39708.65,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
448,86,6,1127,6,70.0,70.0,397.8,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
449,86,7,824,6,7.0,105.0,3236.55,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
450,86,8,1058,6,75.0,150.0,749.59,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
451,86,9,1218,6,15.0,825.0,8731.36,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
452,86,10,1150,6,64.0,192.0,468.56,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
453,87,1,759,6,16.0,48.0,645.73,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
454,87,2,988,6,2.0,100.0,20017.43,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
455,87,3,1164,1,2.0,2000.0,130.67,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
456,87,4,640,6,6.0,1080.0,33194.41,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
457,88,1,891,1,8.0,8000.0,191.38,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
458,88,2,1009,6,22.0,8.8,145.76,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
459,88,3,1480,6,35.0,700.0,4262.07,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
460,88,4,340,6,24.0,360.0,3380.55,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
461,89,1,83,6,80.0,80.0,252.85,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
462,89,2,229,6,9.0,495.0,15320.83,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
463,89,3,1449,6,28.0,700.0,6144.56,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
464,89,4,1097,6,90.0,450.0,1974.76,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
465,89,5,1142,6,65.0,195.0,449.24,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
466,89,6,1457,6,35.0,700.0,4624.77,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
467,89,7,330,6,9.0,495.0,13471.76,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
468,89,8,1092,6,8.0,1440.0,65650.17,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
469,89,9,921,6,56.0,168.0,705.37,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
470,89,10,873,6,15.0,2700.0,40669.33,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
471,90,1,365,6,2.0,420.0,44637.21,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
472,90,2,590,1,3.0,3000.0,169.95,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
473,90,3,295,6,25.0,750.0,7349.54,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
474,91,1,1429,1,2.0,4000.0,198.28,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
475,91,2,1055,6,84.0,33.6,149.96,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
476,91,3,1185,6,42.0,42.0,153.49,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
477,91,4,831,6,3.0,630.0,44352.1,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
478,91,5,318,1,6.0,6000.0,214.66,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
479,91,6,160,6,60.0,48.0,205.38,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
480,92,1,1470,6,14.0,210.0,3202.41,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
481,92,2,368,6,11.0,11.0,219.65,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
482,92,3,1382,6,7.0,105.0,3071.99,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
483,92,4,164,6,18.0,90.0,1176.7,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
484,92,5,1273,6,4.0,720.0,54760.88,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
485,92,6,1143,6,39.0,195.0,689.64,,2026-04-26 08:00:00,system,2026-04-26 08:00:00,system
486,93,1,1457,6,35.0,700.0,4663.95,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
487,93,2,269,6,1.0,210.0,52473.61,,2026-01-06 08:00:00,system,2026-01-06 08:00:00,system
488,94,1,877,1,6.0,12000.0,213.9,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
489,94,2,1006,6,15.0,270.0,7531.86,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
490,94,3,570,6,36.0,1080.0,6494.22,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
491,94,4,1060,6,24.0,240.0,3927.32,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
492,94,5,7,6,21.0,525.0,6336.13,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
493,94,6,1219,6,2.0,420.0,30696.9,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
494,94,7,1253,6,52.0,260.0,747.43,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
495,94,8,589,1,6.0,3000.0,182.85,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
496,94,9,675,6,9.0,270.0,6597.42,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
497,95,1,779,6,35.0,1050.0,5962.36,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
498,95,2,145,6,22.0,17.6,197.88,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
499,95,3,279,6,24.0,600.0,6062.79,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
500,95,4,1317,1,6.0,12000.0,276.69,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
501,95,5,21,6,28.0,560.0,4821.72,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
502,95,6,1158,6,55.0,165.0,406.57,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
503,95,7,781,6,8.0,440.0,11540.9,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
504,95,8,393,6,52.0,156.0,636.96,,2026-04-13 08:00:00,system,2026-04-13 08:00:00,system
505,96,1,1437,6,4.0,200.0,10340.14,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
506,96,2,31,6,20.0,24.0,292.66,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
507,96,3,153,6,24.0,600.0,6175.3,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
