product_supplier_id,product_id,supplier_id,supplier_product_code,supplier_product_name,purchase_uom_id,unit_purchase_price,minimum_order_quantity,lead_time_days,is_primary_source,relationship_status,effective_from,effective_to,created_date,created_by,updated_date,updated_by
145,65,3,SUP003-AEO-0065,Crestfield RoadShield 0W-20 (15 L),6,3763.95,6.0,10,True,active,2025-04-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
146,65,5,SUP005-AEO-0065,Crestfield RoadShield 0W-20 (15 L),6,3709.27,6.0,14,False,active,2025-05-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
147,66,7,SUP007-AEO-0066,Stonebridge DriveCore 0W-20 (20 L),6,4835.62,7.0,9,True,active,2024-11-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
148,66,17,SUP017-AEO-0066,Stonebridge DriveCore 0W-20 (20 L),6,5362.55,7.0,10,False,active,2025-08-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
149,66,1,SUP001-AEO-0066,Stonebridge DriveCore 0W-20 (20 L),6,4590.38,6.0,10,False,active,2025-05-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
150,67,13,SUP013-AEO-0067,Ridgewell EngineMax 0W-20 (25 L),6,6243.23,8.0,7,False,active,2025-09-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
151,67,1,SUP001-AEO-0067,Ridgewell EngineMax 0W-20 (25 L),6,5931.82,5.0,8,True,active,2024-12-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
152,68,5,SUP005-AEO-0068,Millbrook AutoPrime 0W-20 (30 L),6,7378.62,6.0,14,True,active,2024-02-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
153,69,9,SUP009-AEO-0069,Highpoint RoadShield 5W-30 (50 L),6,13453.19,3.0,6,True,active,2025-04-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
154,69,6,SUP006-AEO-0069,Highpoint RoadShield 5W-30 (50 L),6,11573.65,2.0,9,False,active,2024-05-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
155,70,2,SUP002-AEO-0070,Fieldmark DriveCore 5W-30 (55 L),6,13752.03,2.0,9,False,active,2025-08-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
156,70,9,SUP009-AEO-0070,Fieldmark DriveCore 5W-30 (55 L),6,14908.75,3.0,7,False,active,2024-05-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
157,70,11,SUP011-AEO-0070,Fieldmark DriveCore 5W-30 (55 L),6,14342.1,3.0,7,True,active,2024-12-31,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
158,71,11,SUP011-AEO-0071,Northmark FleetGuard 10W-30 (5 L),6,1292.26,6.0,8,False,inactive,2024-05-23,2025-09-29,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
159,71,13,SUP013-AEO-0071,Northmark FleetGuard 10W-30 (5 L),6,1296.38,8.0,8,False,inactive,2024-06-16,2025-09-21,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
160,71,7,SUP007-AEO-0071,Northmark FleetGuard 10W-30 (5 L),6,1184.54,6.0,13,False,inactive,2024-07-21,2025-07-25,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
161,72,2,SUP002-AEO-0072,Ironcrest DieselCore 10W-30 (10 L),6,2392.2,6.0,13,False,active,2025-02-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
162,72,5,SUP005-AEO-0072,Ironcrest DieselCore 10W-30 (10 L),6,2265.89,5.0,10,False,active,2024-08-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
163,72,17,SUP017-AEO-0072,Ironcrest DieselCore 10W-30 (10 L),6,2647.73,8.0,6,True,active,2025-05-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
164,73,1,SUP001-AEO-0073,Redstone HaulPro 10W-30 (15 L),6,3559.06,6.0,8,False,active,2024-11-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
165,73,7,SUP007-AEO-0073,Redstone HaulPro 10W-30 (15 L),6,3712.22,6.0,10,True,active,2024-10-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
166,73,6,SUP006-AEO-0073,Redstone HaulPro 10W-30 (15 L),6,3514.19,7.0,7,False,active,2024-11-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
167,74,10,SUP010-AEO-0074,Westmark TorqueShield 10W-30 (20 L),6,4925.69,7.0,2,False,inactive,2023-11-26,2025-03-20,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
168,74,5,SUP005-AEO-0074,Westmark TorqueShield 10W-30 (20 L),6,4925.61,7.0,14,False,inactive,2024-09-17,2025-11-24,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
169,75,18,SUP018-AEO-0075,Crestfield FleetGuard 15W-40 (25 L),6,6516.82,9.0,7,False,active,2024-12-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
170,75,17,SUP017-AEO-0075,Crestfield FleetGuard 15W-40 (25 L),6,6546.87,8.0,10,True,active,2025-01-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
171,75,2,SUP002-AEO-0075,Crestfield FleetGuard 15W-40 (25 L),6,6112.22,5.0,8,False,active,2025-05-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
172,76,18,SUP018-AEO-0076,Stonebridge DieselCore 15W-40 (30 L),6,7788.04,9.0,8,True,active,2024-07-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
173,76,1,SUP001-AEO-0076,Stonebridge DieselCore 15W-40 (30 L),6,7449.51,6.0,6,False,active,2025-08-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
174,77,1,SUP001-AEO-0077,Ridgewell HaulPro 15W-40 (50 L),6,12415.64,2.0,5,False,active,2025-11-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
175,77,8,SUP008-AEO-0077,Ridgewell HaulPro 15W-40 (50 L),6,11339.48,2.0,9,True,active,2024-05-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
176,78,5,SUP005-AEO-0078,Millbrook TorqueShield 15W-40 (55 L),6,12433.3,2.0,15,True,active,2025-06-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
177,79,6,SUP006-AEO-0079,Highpoint FleetGuard 20W-40 (180 L),6,43009.73,2.0,7,True,active,2024-04-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
178,79,8,SUP008-AEO-0079,Highpoint FleetGuard 20W-40 (180 L),6,41766.74,2.0,13,False,active,2024-04-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
179,80,12,SUP012-AEO-0080,Fieldmark DieselCore 20W-40 (210 L),6,48891.95,1.0,10,True,active,2024-01-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
180,81,15,SUP015-AEO-0081,Northmark HaulPro 20W-40 (1000 L),1,233.7,1550.0,8,False,active,2024-09-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
181,81,3,SUP003-AEO-0081,Northmark HaulPro 20W-40 (1000 L),1,207.39,1200.0,8,True,active,2024-07-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
182,82,17,SUP017-AEO-0082,Ironcrest TorqueShield 20W-40 (800 ML),6,210.95,16.0,8,True,active,2024-10-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
183,83,18,SUP018-AEO-0083,Redstone FleetGuard 20W-50 (1 L),6,252.85,16.0,8,True,active,2024-06-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
184,84,12,SUP012-AEO-0084,Westmark DieselCore 20W-50 (1.2 L),6,305.68,13.0,9,False,active,2025-12-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
185,84,16,SUP016-AEO-0084,Westmark DieselCore 20W-50 (1.2 L),6,304.54,13.0,3,True,active,2024-10-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
186,85,1,SUP001-AEO-0085,Crestfield HaulPro 20W-50 (3 L),6,739.19,11.0,8,False,active,2024-11-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
187,85,2,SUP002-AEO-0085,Crestfield HaulPro 20W-50 (3 L),6,677.06,11.0,10,True,active,2025-01-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
188,86,1,SUP001-AEO-0086,Stonebridge TorqueShield 20W-50 (5 L),6,1136.98,6.0,6,True,active,2024-12-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
189,87,5,SUP005-AEO-0087,Ridgewell FleetGuard 10W-30 (10 L),6,2484.55,6.0,12,False,active,2024-11-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
190,87,13,SUP013-AEO-0087,Ridgewell FleetGuard 10W-30 (10 L),6,2479.86,8.0,6,True,active,2025-06-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
191,88,10,SUP010-AEO-0088,Millbrook DieselCore 10W-30 (15 L),6,4021.18,7.0,5,True,active,2024-05-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
192,88,2,SUP002-AEO-0088,Millbrook DieselCore 10W-30 (15 L),6,3620.84,6.0,12,False,active,2025-01-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
193,89,7,SUP007-AEO-0089,Highpoint HaulPro 10W-30 (20 L),6,4613.56,7.0,14,True,active,2024-06-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
194,90,8,SUP008-AEO-0090,Fieldmark TorqueShield 10W-30 (25 L),6,5773.23,5.0,11,False,active,2024-11-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
195,90,2,SUP002-AEO-0090,Fieldmark TorqueShield 10W-30 (25 L),6,6012.07,7.0,9,False,active,2025-02-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
196,90,3,SUP003-AEO-0090,Fieldmark TorqueShield 10W-30 (25 L),6,6091.69,6.0,9,False,active,2024-08-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
197,90,10,SUP010-AEO-0090,Fieldmark TorqueShield 10W-30 (25 L),6,6530.37,8.0,4,True,active,2025-06-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
198,91,3,SUP003-AEO-0091,Northmark FleetGuard 15W-40 (30 L),6,7180.32,6.0,9,False,active,2025-08-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
199,91,14,SUP014-AEO-0091,Northmark FleetGuard 15W-40 (30 L),6,8139.94,8.0,2,True,active,2025-11-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
200,92,6,SUP006-AEO-0092,Ironcrest DieselCore 15W-40 (50 L),6,11588.99,2.0,11,False,active,2025-09-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
201,92,8,SUP008-AEO-0092,Ironcrest DieselCore 15W-40 (50 L),6,11367.54,2.0,11,False,active,2025-11-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
202,92,9,SUP009-AEO-0092,Ironcrest DieselCore 15W-40 (50 L),6,12394.09,3.0,4,True,active,2024-11-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
203,93,2,SUP002-AEO-0093,Redstone HaulPro 15W-40 (55 L),6,13421.9,2.0,9,False,active,2024-02-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
204,93,6,SUP006-AEO-0093,Redstone HaulPro 15W-40 (55 L),6,13417.18,2.0,6,True,active,2024-02-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
205,94,9,SUP009-AEO-0094,Westmark TorqueShield 15W-40 (180 L),6,43947.88,2.0,6,False,active,2024-10-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
206,94,14,SUP014-AEO-0094,Westmark TorqueShield 15W-40 (180 L),6,42403.66,3.0,3,True,active,2025-11-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
207,94,2,SUP002-AEO-0094,Westmark TorqueShield 15W-40 (180 L),6,42720.9,2.0,11,False,active,2025-11-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
208,95,1,SUP001-AEO-0095,Crestfield FleetGuard 20W-40 (210 L),6,46285.35,1.0,9,False,active,2024-07-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
209,95,8,SUP008-AEO-0095,Crestfield FleetGuard 20W-40 (210 L),6,46236.31,1.0,13,False,active,2025-05-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
210,95,5,SUP005-AEO-0095,Crestfield FleetGuard 20W-40 (210 L),6,48295.13,1.0,13,False,active,2024-04-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
211,95,10,SUP010-AEO-0095,Crestfield FleetGuard 20W-40 (210 L),6,49149.28,1.0,4,True,active,2024-01-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
212,96,5,SUP005-AEO-0096,Stonebridge DieselCore 20W-40 (1000 L),1,210.09,1100.0,15,True,active,2024-10-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
213,97,13,SUP013-AEO-0097,Ridgewell HaulPro 20W-40 (800 ML),6,196.83,14.0,6,True,active,2024-06-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
214,98,14,SUP014-AEO-0098,Millbrook TorqueShield 20W-40 (1 L),6,270.55,16.0,5,True,active,2025-07-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
215,99,2,SUP002-AEO-0099,Highpoint FleetGuard 20W-50 (1.2 L),6,288.3,11.0,9,True,active,2024-11-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
216,100,5,SUP005-AEO-0100,Fieldmark DieselCore 20W-50 (3 L),6,748.54,12.0,11,True,active,2025-01-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
217,100,13,SUP013-AEO-0100,Fieldmark DieselCore 20W-50 (3 L),6,739.62,14.0,4,False,active,2025-01-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
218,101,7,SUP007-AEO-0101,Northmark HaulPro 20W-50 (5 L),6,1186.25,5.0,12,True,active,2025-04-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
219,101,3,SUP003-AEO-0101,Northmark HaulPro 20W-50 (5 L),6,1241.63,6.0,9,False,active,2025-05-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
220,102,10,SUP010-AEO-0102,Ironcrest TorqueShield 20W-50 (10 L),6,2644.57,7.0,4,True,active,2024-11-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
221,102,18,SUP018-AEO-0102,Ironcrest TorqueShield 20W-50 (10 L),6,2644.24,9.0,4,False,active,2024-12-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
222,102,4,SUP004-AEO-0102,Ironcrest TorqueShield 20W-50 (10 L),6,2352.76,5.0,8,False,active,2025-12-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
223,103,10,SUP010-AEO-0103,Redstone FleetGuard 10W-30 (15 L),6,3793.96,8.0,2,True,active,2025-08-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
224,104,8,SUP008-AEO-0104,Westmark DieselCore 10W-30 (20 L),6,4983.98,6.0,9,False,active,2024-04-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
225,104,13,SUP013-AEO-0104,Westmark DieselCore 10W-30 (20 L),6,5045.04,8.0,8,True,active,2024-08-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
226,104,12,SUP012-AEO-0104,Westmark DieselCore 10W-30 (20 L),6,5304.0,8.0,8,False,active,2025-08-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
227,104,10,SUP010-AEO-0104,Westmark DieselCore 10W-30 (20 L),6,5036.4,7.0,5,False,active,2025-10-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
228,105,1,SUP001-AEO-0105,Crestfield HaulPro 10W-30 (25 L),6,6190.54,6.0,9,True,active,2025-09-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
229,106,8,SUP008-AEO-0106,Stonebridge TorqueShield 10W-30 (30 L),6,6973.29,6.0,13,True,active,2024-12-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
230,107,10,SUP010-AEO-0107,Ridgewell FleetGuard 15W-40 (50 L),6,13277.23,3.0,6,False,active,2025-05-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
231,107,11,SUP011-AEO-0107,Ridgewell FleetGuard 15W-40 (50 L),6,13310.1,3.0,7,False,active,2024-02-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
232,107,1,SUP001-AEO-0107,Ridgewell FleetGuard 15W-40 (50 L),6,11333.94,2.0,5,True,active,2025-09-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
233,108,10,SUP010-AEO-0108,Millbrook DieselCore 15W-40 (55 L),6,14584.27,2.0,6,True,active,2024-02-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
234,108,3,SUP003-AEO-0108,Millbrook DieselCore 15W-40 (55 L),6,13751.29,2.0,9,False,active,2024-12-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
235,108,6,SUP006-AEO-0108,Millbrook DieselCore 15W-40 (55 L),6,12885.41,2.0,11,False,active,2025-05-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
236,109,2,SUP002-AEO-0109,Highpoint HaulPro 15W-40 (180 L),6,39718.46,2.0,11,False,active,2024-12-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
237,109,3,SUP003-AEO-0109,Highpoint HaulPro 15W-40 (180 L),6,41321.67,2.0,13,False,active,2024-06-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
238,109,5,SUP005-AEO-0109,Highpoint HaulPro 15W-40 (180 L),6,41651.5,2.0,12,True,active,2024-05-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
239,109,7,SUP007-AEO-0109,Highpoint HaulPro 15W-40 (180 L),6,40131.24,2.0,14,False,active,2024-10-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
240,110,2,SUP002-AEO-0110,Fieldmark TorqueShield 15W-40 (210 L),6,49584.18,1.0,9,False,active,2024-05-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
241,110,11,SUP011-AEO-0110,Fieldmark TorqueShield 15W-40 (210 L),6,54359.69,1.0,6,True,active,2024-03-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
242,111,14,SUP014-AEO-0111,Northmark FleetGuard 20W-40 (1000 L),1,224.82,1250.0,7,True,active,2025-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
243,111,13,SUP013-AEO-0111,Northmark FleetGuard 20W-40 (1000 L),1,228.34,1300.0,8,False,active,2024-03-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
244,111,12,SUP012-AEO-0111,Northmark FleetGuard 20W-40 (1000 L),1,232.56,1000.0,7,False,active,2024-06-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
245,112,9,SUP009-AEO-0112,Ironcrest DieselCore 20W-40 (800 ML),6,201.66,15.0,8,True,active,2024-05-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
246,112,18,SUP018-AEO-0112,Ironcrest DieselCore 20W-40 (800 ML),6,207.83,13.0,7,False,active,2025-08-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
247,112,12,SUP012-AEO-0112,Ironcrest DieselCore 20W-40 (800 ML),6,200.5,15.0,9,False,active,2024-01-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
248,112,10,SUP010-AEO-0112,Ironcrest DieselCore 20W-40 (800 ML),6,214.29,15.0,2,False,active,2024-10-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
249,113,18,SUP018-AEO-0113,Redstone HaulPro 20W-40 (1 L),6,265.48,17.0,7,True,active,2024-12-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
250,114,2,SUP002-AEO-0114,Westmark TorqueShield 20W-40 (1.2 L),6,271.19,14.0,9,False,inactive,2024-07-04,2025-12-20,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
251,114,15,SUP015-AEO-0114,Westmark TorqueShield 20W-40 (1.2 L),6,314.19,16.0,9,False,inactive,2025-06-11,2025-09-27,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
252,115,1,SUP001-AEO-0115,Crestfield FleetGuard 20W-50 (3 L),6,715.01,12.0,9,True,active,2024-08-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
253,115,3,SUP003-AEO-0115,Crestfield FleetGuard 20W-50 (3 L),6,709.9,12.0,11,False,active,2025-08-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
254,115,18,SUP018-AEO-0115,Crestfield FleetGuard 20W-50 (3 L),6,840.49,14.0,7,False,active,2024-06-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
255,116,9,SUP009-AEO-0116,Stonebridge DieselCore 20W-50 (5 L),6,1251.34,6.0,3,False,active,2024-04-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
256,116,2,SUP002-AEO-0116,Stonebridge DieselCore 20W-50 (5 L),6,1221.49,5.0,11,False,active,2024-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
257,116,10,SUP010-AEO-0116,Stonebridge DieselCore 20W-50 (5 L),6,1354.05,7.0,3,True,active,2024-07-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
258,117,6,SUP006-AEO-0117,Ridgewell HaulPro 20W-50 (10 L),6,2392.14,5.0,6,True,active,2024-04-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
259,117,5,SUP005-AEO-0117,Ridgewell HaulPro 20W-50 (10 L),6,2383.08,5.0,13,False,active,2025-07-31,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
260,118,2,SUP002-AEO-0118,Millbrook TorqueShield 20W-50 (15 L),6,3695.69,5.0,13,True,active,2024-04-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
261,118,1,SUP001-AEO-0118,Millbrook TorqueShield 20W-50 (15 L),6,3620.9,6.0,10,False,active,2025-11-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
262,119,4,SUP004-AEO-0119,Highpoint FleetGuard 10W-30 (20 L),6,4768.83,6.0,5,True,active,2024-05-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
263,119,6,SUP006-AEO-0119,Highpoint FleetGuard 10W-30 (20 L),6,4733.42,6.0,8,False,active,2025-07-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
264,119,5,SUP005-AEO-0119,Highpoint FleetGuard 10W-30 (20 L),6,4860.34,7.0,10,False,active,2024-08-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
265,120,5,SUP005-AEO-0120,Fieldmark DieselCore 10W-30 (25 L),6,5825.51,6.0,14,True,active,2025-06-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
266,120,18,SUP018-AEO-0120,Fieldmark DieselCore 10W-30 (25 L),6,6310.22,9.0,5,False,active,2024-10-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
267,120,11,SUP011-AEO-0120,Fieldmark DieselCore 10W-30 (25 L),6,6129.98,8.0,8,False,active,2025-06-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
268,121,9,SUP009-AEO-0121,Northmark HaulPro 10W-30 (30 L),6,7898.22,7.0,6,True,active,2025-06-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
269,122,19,SUP019-AEO-0122,Ironcrest TorqueShield 10W-30 (50 L),6,12634.36,2.0,8,False,inactive,2025-05-06,2025-09-25,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
270,122,18,SUP018-AEO-0122,Ironcrest TorqueShield 10W-30 (50 L),6,13607.62,3.0,5,False,inactive,2024-08-25,2025-10-01,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
271,123,3,SUP003-AEO-0123,Redstone FleetGuard 15W-40 (55 L),6,13053.88,2.0,7,True,active,2024-08-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
272,124,6,SUP006-AEO-0124,Westmark DieselCore 15W-40 (180 L),6,43059.16,2.0,9,False,active,2025-03-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
273,124,13,SUP013-AEO-0124,Westmark DieselCore 15W-40 (180 L),6,42574.23,2.0,7,True,active,2024-10-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
274,125,17,SUP017-AEO-0125,Crestfield HaulPro 15W-40 (210 L),6,55284.25,1.0,9,True,active,2024-09-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
275,125,18,SUP018-AEO-0125,Crestfield HaulPro 15W-40 (210 L),6,55948.23,1.0,9,False,active,2025-01-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
276,125,14,SUP014-AEO-0125,Crestfield HaulPro 15W-40 (210 L),6,49133.76,1.0,3,False,active,2024-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
277,125,8,SUP008-AEO-0125,Crestfield HaulPro 15W-40 (210 L),6,49623.03,1.0,10,False,active,2025-07-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
278,126,17,SUP017-AEO-0126,Stonebridge TorqueShield 15W-40 (1000 L),1,254.84,1050.0,11,True,active,2025-01-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
279,127,7,SUP007-AEO-0127,Ridgewell FleetGuard 20W-40 (800 ML),6,197.34,14.0,13,False,active,2025-08-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
280,127,8,SUP008-AEO-0127,Ridgewell FleetGuard 20W-40 (800 ML),6,184.14,12.0,13,False,active,2025-08-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
281,127,17,SUP017-AEO-0127,Ridgewell FleetGuard 20W-40 (800 ML),6,224.78,13.0,6,True,active,2025-03-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
282,128,16,SUP016-AEO-0128,Millbrook DieselCore 20W-40 (1 L),6,255.87,17.0,5,True,active,2024-09-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
283,128,8,SUP008-AEO-0128,Millbrook DieselCore 20W-40 (1 L),6,241.68,11.0,9,False,active,2025-06-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
284,128,7,SUP007-AEO-0128,Millbrook DieselCore 20W-40 (1 L),6,251.67,11.0,10,False,active,2025-11-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
285,129,17,SUP017-AEO-0129,Highpoint HaulPro 20W-40 (1.2 L),6,310.1,17.0,7,False,active,2025-08-31,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
286,129,13,SUP013-AEO-0129,Highpoint HaulPro 20W-40 (1.2 L),6,304.41,14.0,5,True,active,2024-10-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
287,130,14,SUP014-AEO-0130,Fieldmark TorqueShield 20W-40 (3 L),6,752.41,15.0,7,True,active,2025-05-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
