goods_receipt_id,grn_number,purchase_order_id,warehouse_id,vehicle_id,receipt_date,receipt_status,notes,created_date,created_by,updated_date,updated_by
998,GRN2026000998,949,1,116,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
999,GRN2026000999,949,1,133,2026-07-03,received,,2026-07-03 08:00:00,system,2026-07-03 08:00:00,system
1000,GRN2026001000,950,3,49,2026-06-25,received,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
1001,GRN2026001001,951,4,,2026-06-21,received,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1002,GRN2026001002,952,7,56,2026-04-22,received,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
1003,GRN2026001003,952,7,107,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1004,GRN2026001004,953,3,37,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1005,GRN2026001005,953,3,119,2026-07-02,received,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
1006,GRN2026001006,954,3,124,2026-05-26,received,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
1007,GRN2026001007,954,3,50,2026-05-28,received,,2026-05-28 08:00:00,system,2026-05-28 08:00:00,system
1008,GRN2026001008,955,7,7,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
1009,GRN2026001009,958,2,80,2026-04-05,received,,2026-04-05 08:00:00,system,2026-04-05 08:00:00,system
1010,GRN2026001010,959,3,52,2026-02-26,received,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
1011,GRN2026001011,960,6,,2026-05-31,received,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
1012,GRN2026001012,960,6,72,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
1013,GRN2026001013,961,4,91,2026-05-25,received,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
1014,GRN2026001014,961,4,,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1015,GRN2026001015,962,4,131,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1016,GRN2026001016,963,5,,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1017,GRN2026001017,964,5,78,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
1018,GRN2026001018,964,5,121,2026-02-03,received,,2026-02-03 08:00:00,system,2026-02-03 08:00:00,system
1019,GRN2026001019,964,5,112,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
1020,GRN2026001020,965,2,42,2026-02-26,received,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
1021,GRN2026001021,965,2,116,2026-03-01,received,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
1022,GRN2026001022,965,2,110,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
1023,GRN2026001023,966,6,100,2026-02-26,received,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
1024,GRN2026001024,967,5,58,2026-06-09,received,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1025,GRN2026001025,968,9,,2026-05-25,received,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
1026,GRN2026001026,968,9,38,2026-05-28,received,,2026-05-28 08:00:00,system,2026-05-28 08:00:00,system
1027,GRN2026001027,969,5,98,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
1028,GRN2026001028,970,5,49,2026-05-12,received,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
1029,GRN2026001029,970,5,,2026-05-16,received,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
1030,GRN2026001030,971,1,23,2026-05-06,received,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
1031,GRN2026001031,971,1,,2026-05-09,received,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
1032,GRN2026001032,972,2,,2026-05-05,received,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
1033,GRN2026001033,973,4,135,2026-05-29,received,,2026-05-29 08:00:00,system,2026-05-29 08:00:00,system
1034,GRN2026001034,974,9,120,2026-07-05,received,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
1035,GRN2026001035,974,9,129,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
1036,GRN2026001036,974,9,103,2026-07-11,received,,2026-07-11 08:00:00,system,2026-07-11 08:00:00,system
1037,GRN2026001037,975,3,83,2026-02-17,received,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
1038,GRN2026001038,976,1,20,2026-03-01,received,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
1039,GRN2026001039,976,1,,2026-03-05,received,,2026-03-05 08:00:00,system,2026-03-05 08:00:00,system
1040,GRN2026001040,979,7,,2026-02-25,received,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1041,GRN2026001041,980,3,117,2026-01-25,received,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
1042,GRN2026001042,980,3,121,2026-01-29,received,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1043,GRN2026001043,981,1,134,2026-07-10,received,,2026-07-10 08:00:00,system,2026-07-10 08:00:00,system
1044,GRN2026001044,983,6,,2026-02-25,received,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1045,GRN2026001045,984,8,,2026-04-05,received,,2026-04-05 08:00:00,system,2026-04-05 08:00:00,system
1046,GRN2026001046,985,3,134,2026-02-07,received,,2026-02-07 08:00:00,system,2026-02-07 08:00:00,system
1047,GRN2026001047,986,8,,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1048,GRN2026001048,986,8,129,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
1049,GRN2026001049,987,6,61,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1050,GRN2026001050,987,6,,2026-01-27,received,,2026-01-27 08:00:00,system,2026-01-27 08:00:00,system
1051,GRN2026001051,989,3,91,2026-02-02,received,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
1052,GRN2026001052,992,8,96,2026-04-08,received,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
1053,GRN2026001053,993,4,60,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1054,GRN2026001054,995,3,32,2026-05-08,received,,2026-05-08 08:00:00,system,2026-05-08 08:00:00,system
1055,GRN2026001055,996,9,97,2026-05-20,received,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
1056,GRN2026001056,997,5,61,2026-04-27,received,,2026-04-27 08:00:00,system,2026-04-27 08:00:00,system
1057,GRN2026001057,997,5,57,2026-04-30,received,,2026-04-30 08:00:00,system,2026-04-30 08:00:00,system
1058,GRN2026001058,998,1,,2026-02-13,received,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
1059,GRN2026001059,999,4,121,2026-03-23,received,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
1060,GRN2026001060,1000,8,3,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1061,GRN2026001061,1000,8,66,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
1062,GRN2026001062,1001,9,102,2026-05-11,received,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
1063,GRN2026001063,1002,5,26,2026-06-21,received,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1064,GRN2026001064,1003,8,108,2026-01-17,received,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
1065,GRN2026001065,1003,8,35,2026-01-22,received,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
1066,GRN2026001066,1004,4,7,2026-04-03,received,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1067,GRN2026001067,1008,2,6,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1068,GRN2026001068,1008,2,42,2026-02-28,received,,2026-02-28 08:00:00,system,2026-02-28 08:00:00,system
1069,GRN2026001069,1008,2,83,2026-03-05,received,,2026-03-05 08:00:00,system,2026-03-05 08:00:00,system
1070,GRN2026001070,1010,5,18,2026-04-03,received,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1071,GRN2026001071,1011,8,86,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1072,GRN2026001072,1014,3,88,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1073,GRN2026001073,1015,4,,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1074,GRN2026001074,1016,8,,2026-06-07,received,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1075,GRN2026001075,1018,9,61,2026-03-04,received,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
1076,GRN2026001076,1020,5,,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
1077,GRN2026001077,1020,5,43,2026-02-03,received,,2026-02-03 08:00:00,system,2026-02-03 08:00:00,system
1078,GRN2026001078,1021,4,32,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1079,GRN2026001079,1021,4,64,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
1080,GRN2026001080,1022,1,,2026-05-21,received,,2026-05-21 08:00:00,system,2026-05-21 08:00:00,system
1081,GRN2026001081,1024,5,,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
1082,GRN2026001082,1024,5,38,2026-07-14,received,,2026-07-14 08:00:00,system,2026-07-14 08:00:00,system
1083,GRN2026001083,1025,5,56,2026-05-21,received,,2026-05-21 08:00:00,system,2026-05-21 08:00:00,system
1084,GRN2026001084,1025,5,,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
1085,GRN2026001085,1026,3,22,2026-01-26,received,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
1086,GRN2026001086,1027,2,44,2026-02-22,received,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
1087,GRN2026001087,1028,9,,2026-06-06,received,,2026-06-06 08:00:00,system,2026-06-06 08:00:00,system
1088,GRN2026001088,1029,5,3,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
1089,GRN2026001089,1029,5,9,2026-06-16,received,,2026-06-16 08:00:00,system,2026-06-16 08:00:00,system
1090,GRN2026001090,1031,9,106,2026-06-07,received,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
1091,GRN2026001091,1034,3,,2026-06-12,received,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
1092,GRN2026001092,1034,3,124,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
1093,GRN2026001093,1035,9,104,2026-01-25,received,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
1094,GRN2026001094,1036,7,65,2026-02-20,received,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
1095,GRN2026001095,1037,8,81,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1096,GRN2026001096,1039,6,29,2026-06-01,received,,2026-06-01 08:00:00,system,2026-06-01 08:00:00,system
1097,GRN2026001097,1041,2,,2026-05-31,received,,2026-05-31 08:00:00,system,2026-05-31 08:00:00,system
1098,GRN2026001098,1044,9,,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1099,GRN2026001099,1045,6,42,2026-03-18,received,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
1100,GRN2026001100,1046,8,,2026-02-17,received,,2026-02-17 08:00:00,system,2026-02-17 08:00:00,system
1101,GRN2026001101,1046,8,,2026-02-22,received,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
1102,GRN2026001102,1047,6,,2026-04-22,received,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
1103,GRN2026001103,1047,6,74,2026-04-23,received,,2026-04-23 08:00:00,system,2026-04-23 08:00:00,system
1104,GRN2026001104,1048,4,56,2026-03-10,received,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1105,GRN2026001105,1050,6,58,2026-06-11,received,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1106,GRN2026001106,1051,5,,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
1107,GRN2026001107,1052,9,34,2026-01-21,received,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
1108,GRN2026001108,1053,3,,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
1109,GRN2026001109,1054,5,,2026-04-27,received,,2026-04-27 08:00:00,system,2026-04-27 08:00:00,system
1110,GRN2026001110,1055,8,,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1111,GRN2026001111,1057,5,,2026-04-01,received,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1112,GRN2026001112,1057,5,25,2026-04-06,received,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
1113,GRN2026001113,1057,5,61,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1114,GRN2026001114,1058,6,94,2026-05-30,received,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
1115,GRN2026001115,1059,2,123,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
1116,GRN2026001116,1060,4,107,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
1117,GRN2026001117,1062,4,,2026-03-21,received,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
1118,GRN2026001118,1065,6,2,2026-01-29,received,,2026-01-29 08:00:00,system,2026-01-29 08:00:00,system
1119,GRN2026001119,1067,3,6,2026-03-18,received,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
1120,GRN2026001120,1067,3,,2026-03-20,received,,2026-03-20 08:00:00,system,2026-03-20 08:00:00,system
1121,GRN2026001121,1068,9,105,2026-02-27,received,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1122,GRN2026001122,1069,9,11,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1123,GRN2026001123,1069,9,135,2026-01-22,received,,2026-01-22 08:00:00,system,2026-01-22 08:00:00,system
1124,GRN2026001124,1070,9,134,2026-04-24,received,,2026-04-24 08:00:00,system,2026-04-24 08:00:00,system
1125,GRN2026001125,1072,6,89,2026-02-06,received,,2026-02-06 08:00:00,system,2026-02-06 08:00:00,system
1126,GRN2026001126,1073,4,126,2026-06-12,received,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
1127,GRN2026001127,1074,7,24,2026-04-29,received,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
1128,GRN2026001128,1075,2,76,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
1129,GRN2026001129,1076,1,94,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1130,GRN2026001130,1077,3,97,2026-07-04,received,,2026-07-04 08:00:00,system,2026-07-04 08:00:00,system
1131,GRN2026001131,1078,3,102,2026-05-21,received,,2026-05-21 08:00:00,system,2026-05-21 08:00:00,system
1132,GRN2026001132,1081,4,88,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
1133,GRN2026001133,1081,4,108,2026-07-10,received,,2026-07-10 08:00:00,system,2026-07-10 08:00:00,system
1134,GRN2026001134,1082,1,20,2026-01-21,received,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
1135,GRN2026001135,1083,3,80,2026-04-06,received,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
1136,GRN2026001136,1084,4,107,2026-02-27,received,,2026-02-27 08:00:00,system,2026-02-27 08:00:00,system
1137,GRN2026001137,1085,4,,2026-03-10,received,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
1138,GRN2026001138,1085,4,96,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
1139,GRN2026001139,1085,4,122,2026-03-17,received,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
1140,GRN2026001140,1086,3,,2026-05-21,received,,2026-05-21 08:00:00,system,2026-05-21 08:00:00,system
1141,GRN2026001141,1088,5,87,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
1142,GRN2026001142,1089,4,48,2026-03-16,received,,2026-03-16 08:00:00,system,2026-03-16 08:00:00,system
1143,GRN2026001143,1089,4,34,2026-03-19,received,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
1144,GRN2026001144,1089,4,97,2026-03-23,received,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
1145,GRN2026001145,1091,9,31,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1146,GRN2026001146,1091,9,37,2026-03-01,received,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
1147,GRN2026001147,1092,6,,2026-07-04,received,,2026-07-04 08:00:00,system,2026-07-04 08:00:00,system
1148,GRN2026001148,1092,6,4,2026-07-05,received,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
1149,GRN2026001149,1093,6,124,2026-02-11,received,,2026-02-11 08:00:00,system,2026-02-11 08:00:00,system
1150,GRN2026001150,1094,7,75,2026-02-09,received,,2026-02-09 08:00:00,system,2026-02-09 08:00:00,system
1151,GRN2026001151,1095,2,96,2026-06-16,received,,2026-06-16 08:00:00,system,2026-06-16 08:00:00,system
1152,GRN2026001152,1096,7,,2026-06-06,received,,2026-06-06 08:00:00,system,2026-06-06 08:00:00,system
1153,GRN2026001153,1096,7,128,2026-06-09,received,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1154,GRN2026001154,1097,3,125,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1155,GRN2026001155,1097,3,19,2026-06-24,received,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
1156,GRN2026001156,1098,1,127,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1157,GRN2026001157,1099,9,90,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
1158,GRN2026001158,1100,5,48,2026-06-09,received,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
1159,GRN2026001159,1100,5,,2026-06-12,received,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
1160,GRN2026001160,1101,3,,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
1161,GRN2026001161,1102,2,,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
1162,GRN2026001162,1102,2,87,2026-07-11,received,,2026-07-11 08:00:00,system,2026-07-11 08:00:00,system
1163,GRN2026001163,1103,5,135,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
1164,GRN2026001164,1104,8,59,2026-03-26,received,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
1165,GRN2026001165,1105,3,130,2026-01-20,received,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
1166,GRN2026001166,1107,1,,2026-06-12,received,,2026-06-12 08:00:00,system,2026-06-12 08:00:00,system
1167,GRN2026001167,1108,3,73,2026-02-25,received,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
1168,GRN2026001168,1111,4,,2026-04-08,received,,2026-04-08 08:00:00,system,2026-04-08 08:00:00,system
1169,GRN2026001169,1112,8,131,2026-05-28,received,,2026-05-28 08:00:00,system,2026-05-28 08:00:00,system
1170,GRN2026001170,1113,7,78,2026-04-02,received,,2026-04-02 08:00:00,system,2026-04-02 08:00:00,system
1171,GRN2026001171,1114,9,112,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
1172,GRN2026001172,1114,9,37,2026-04-21,received,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
1173,GRN2026001173,1114,9,90,2026-04-24,received,,2026-04-24 08:00:00,system,2026-04-24 08:00:00,system
1174,GRN2026001174,1115,9,116,2026-04-01,received,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1175,GRN2026001175,1116,2,,2026-02-28,received,,2026-02-28 08:00:00,system,2026-02-28 08:00:00,system
1176,GRN2026001176,1118,3,,2026-06-21,received,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
1177,GRN2026001177,1119,2,112,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
1178,GRN2026001178,1120,2,,2026-05-12,received,,2026-05-12 08:00:00,system,2026-05-12 08:00:00,system
1179,GRN2026001179,1121,7,,2026-02-03,received,,2026-02-03 08:00:00,system,2026-02-03 08:00:00,system
1180,GRN2026001180,1121,7,57,2026-02-05,received,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
1181,GRN2026001181,1122,8,7,2026-04-05,received,,2026-04-05 08:00:00,system,2026-04-05 08:00:00,system
1182,GRN2026001182,1123,9,77,2026-03-31,received,,2026-03-31 08:00:00,system,2026-03-31 08:00:00,system
1183,GRN2026001183,1123,9,25,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
1184,GRN2026001184,1125,5,3,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
1185,GRN2026001185,1125,5,129,2026-03-18,received,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
1186,GRN2026001186,1127,4,87,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
1187,GRN2026001187,1127,4,,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
1188,GRN2026001188,1127,4,,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1189,GRN2026001189,1128,6,22,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1190,GRN2026001190,1129,9,19,2026-01-11,received,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
1191,GRN2026001191,1129,9,4,2026-01-15,received,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1192,GRN2026001192,1130,7,58,2026-06-05,received,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
1193,GRN2026001193,1131,3,11,2026-04-29,received,,2026-04-29 08:00:00,system,2026-04-29 08:00:00,system
1194,GRN2026001194,1132,9,123,2026-01-15,received,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1195,GRN2026001195,1133,1,,2026-01-28,received,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
1196,GRN2026001196,1134,2,105,2026-04-28,received,,2026-04-28 08:00:00,system,2026-04-28 08:00:00,system
1197,GRN2026001197,1134,2,,2026-05-03,received,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
1198,GRN2026001198,1135,5,,2026-03-08,received,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
1199,GRN2026001199,1137,4,73,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
1200,GRN2026001200,1137,4,63,2026-03-01,received,,2026-03-01 08:00:00,system,2026-03-01 08:00:00,system
1201,GRN2026001201,1138,3,23,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
1202,GRN2026001202,1139,8,119,2026-05-09,received,,2026-05-09 08:00:00,system,2026-05-09 08:00:00,system
1203,GRN2026001203,1140,3,128,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
1204,GRN2026001204,1140,3,53,2026-06-25,received,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
1205,GRN2026001205,1141,8,109,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
1206,GRN2026001206,1143,3,13,2026-01-28,received,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
1207,GRN2026001207,1144,7,53,2026-01-20,received,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
1208,GRN2026001208,1144,7,,2026-01-21,received,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
1209,GRN2026001209,1146,5,39,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1210,GRN2026001210,1147,9,70,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
1211,GRN2026001211,1147,9,51,2026-05-30,received,,2026-05-30 08:00:00,system,2026-05-30 08:00:00,system
1212,GRN2026001212,1147,9,132,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
1213,GRN2026001213,1148,2,55,2026-07-07,received,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
1214,GRN2026001214,1149,2,15,2026-06-11,received,,2026-06-11 08:00:00,system,2026-06-11 08:00:00,system
1215,GRN2026001215,1150,8,96,2026-01-15,received,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
1216,GRN2026001216,1150,8,,2026-01-17,received,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
1217,GRN2026001217,1152,3,61,2026-02-20,received,,2026-02-20 08:00:00,system,2026-02-20 08:00:00,system
1218,GRN2026001218,1153,3,,2026-07-01,received,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
1219,GRN2026001219,1154,8,58,2026-02-21,received,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
1220,GRN2026001220,1154,8,17,2026-02-23,received,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
1221,GRN2026001221,1155,5,119,2026-06-10,received,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
1222,GRN2026001222,1156,8,78,2026-05-01,received,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
1223,GRN2026001223,1158,4,,2026-04-22,received,,2026-04-22 08:00:00,system,2026-04-22 08:00:00,system
1224,GRN2026001224,1158,4,,2026-04-25,received,,2026-04-25 08:00:00,system,2026-04-25 08:00:00,system
1225,GRN2026001225,1159,7,56,2026-01-21,received,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
1226,GRN2026001226,1160,7,,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
1227,GRN2026001227,1161,4,37,2026-04-01,received,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
1228,GRN2026001228,1162,5,49,2026-03-30,received,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
1229,GRN2026001229,1162,5,105,2026-04-03,received,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
1230,GRN2026001230,1163,8,,2026-02-12,received,,2026-02-12 08:00:00,system,2026-02-12 08:00:00,system
1231,GRN2026001231,1164,3,,2026-01-25,received,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
1232,GRN2026001232,1165,3,118,2026-01-14,received,,2026-01-14 08:00:00,system,2026-01-14 08:00:00,system
1233,GRN2026001233,1165,3,126,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
1234,GRN2026001234,1167,8,82,2026-04-06,received,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
1235,GRN2026001235,1167,8,,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
1236,GRN2026001236,1168,7,38,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
1237,GRN2026001237,1169,6,,2026-05-17,received,,2026-05-17 08:00:00,system,2026-05-17 08:00:00,system
1238,GRN2026001238,1170,6,71,2026-05-08,received,,2026-05-08 08:00:00,system,2026-05-08 08:00:00,system
1239,GRN2026001239,1173,1,83,2026-04-24,received,,2026-04-24 08:00:00,system,2026-04-24 08:00:00,system
